drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
KU-55933,2942,2841.6666666666665,3422,2691,99.68450230602548,26.407069760451147,117.98728745080972,295.19654469522504,3390.3333333333335,3027.6666666666665,3607.3333333333335,2701.6666666666665,159.36227073348738,55.293158105983906,149.58052457901508,194.65182591831328,0.867761282076492,0.9385665529010239,0.9486231750138606,0.9960518198642814,0.05028176518891865,0.019232142598552413,0.051157155061462053,0.13072441866365914,0.020639149983189404,0.01500442477615597,0.17114187971491562,0.9612017642636936,0.1,0.1,0.4,1
GSK2606414,2133.3333333333335,1911.6666666666667,2989,2291.6666666666665,162.0195461459306,161.5095456415296,64.71475874945375,118.71113399059641,3263,2885.75,3615.75,2639,273.50685548994926,189.63363801463774,144.6844267132207,114.75481108287646,0.6537950761058331,0.6624505472292009,0.8266611353107931,0.8683844890741442,0.07395055471703436,0.07090459075566301,0.03761052963138382,0.05873157534045004,0.0011518479975925731,8.606269099080784e-4,0.0010831121441377547,0.015077640720929663,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Tipifarnib,2246.6666666666665,1799.6666666666667,3015.3333333333335,2588,111.64377874889999,175.6255486349675,264.715570628804,104.99047575851822,3117.5,2768.75,3561.75,2719,203.43467419952447,189.90238720633994,212.18604258213279,79.23803800364233,0.7206629243517776,0.649992475545523,0.8465875856905548,0.9518205222508275,0.059110658051707066,0.07753095688928233,0.08981834958757154,0.04754392914401548,9.81626554598958e-4,0.0012381655271087352,0.0452483975880181,0.15193695461671963,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.22857142857142856
Axitinib,3225,2394,2994.3333333333335,2433.3333333333335,96.01562372864116,439.3847971880684,233.14659194020686,91.27065976168538,3137.5,2736.25,3503.25,2751.75,223.13598245613966,204.0643280928835,433.7821073611343,158.05985153310334,1.0278884462151394,0.8749200548195523,0.8547301315445183,0.8842857575482269,0.07924951019704626,0.17332980479785087,0.12502064537451688,0.060663630614926654,0.5188387862057302,0.30968548060106477,0.10629691752381838,0.021386907744439534,1,0.4,0.11428571428571428,0.05714285714285714
Laduviglusib,3296,2409.3333333333335,3277.6666666666665,2667.6666666666665,177.22302333500576,212.73771018165382,298.0089484115088,68.64643714959527,3283.75,2738.5,3464.25,2798,279.7872703799561,110.28599185753374,549.4405488009296,196.85019685029528,1.0037304910544347,0.8798003773355244,0.9461403382165452,0.9534191088873004,0.10112687655278303,0.0853827392768674,0.17296926024298553,0.0714227733363032,0.9464223756439369,0.0978267528344332,0.5912044318135217,0.2882776604257734,1,0.05714285714285714,1,0.4
Berzosertib,2561.6666666666665,1905.3333333333333,2874.6666666666665,2058,229.5764215535501,85.8215202226885,218.85459404210215,105.48459603183775,3483.25,2765.25,3661,2864.25,142.40406127167395,92.82734869997455,480.601706197554,107.62395953813754,0.7354242924471877,0.6890275140885392,0.7852135117909496,0.7185126996595967,0.07244252277420715,0.03870683166773295,0.11915990552577903,0.04566395221634047,0.0076085702816011385,8.708248812638842e-5,0.03965410262700513,3.124691387846863e-4,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.05714285714285714
Ceritinib,2361.6666666666665,1976.6666666666667,3208.3333333333335,2314,88.51176946222085,14.502873278538061,24.583192089989726,74.95998932764064,3466.5,2820,3891.75,2865.25,122.51938622112013,134.27087050684773,214.56059750103233,60.07425960148545,0.6812827539785566,0.7009456264775414,0.8243934819382883,0.807608411133409,0.035096482647089505,0.03376859300921203,0.04588744892086279,0.031163357128587407,3.5367726809261405e-5,9.571587751572078e-4,0.0072386051490927195,6.104867229738184e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Navitoclax,3343.3333333333335,2696.6666666666665,4127.666666666667,3085.3333333333335,290.08676862851456,42.44211744639201,211.8899085216975,58.07179464536406,3468,2815.25,3935.75,2891.5,195.66808630944394,134.5421247540462,131.71275564652043,38.40572873934304,0.9640522875816994,0.9578782227747683,1.0487624129242628,1.067035564009453,0.09977649454967916,0.04819600127730472,0.06426733106555958,0.02458081570746903,0.5618357660378974,0.17773437361919212,0.25700150182181564,0.012172972108364854,0.4,0.4,0.22857142857142856,0.04974599072150301
Ro-3306,3461,2881.6666666666665,3666.6666666666665,2837.6666666666665,263.4615721504751,106.51447475969327,175.1466052578049,119.0014005519823,3517,2751.25,3838.25,2905.25,243.2543250728888,75.91387664101121,137.29135685346935,175.93251547113172,0.9840773386408871,1.0474026957443585,0.9552964675741983,0.9767375154174913,0.10121436460660549,0.04831235075038011,0.05700767672999721,0.07194637324435108,0.787261194793488,0.156124444439394,0.23771983656679516,0.5713303905428729,1,0.11428571428571428,0.28450269791120736,0.8571428571428571
Empesertib,2118.6666666666665,1762.3333333333333,2333.3333333333335,1591,109.20317455703078,101.0659850460744,123.12730539296852,66.81317235396027,3255.25,2777.75,3685.75,2834,367.43378088212484,58.93145736079048,70.49054310094841,192.0590187069242,0.6508460691703146,0.6344463444634446,0.6330688010129101,0.5613973182780522,0.08076080477499065,0.03879405753750991,0.0355327177291716,0.04475801977964459,0.0055331447238328455,5.595610164720555e-4,4.5381020264677763e-4,3.2057393094470793e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
SGX-523,2125.6666666666665,1748.3333333333333,2869.3333333333335,2190.6666666666665,103.84764481360824,119.13157991621422,191.677680842954,86.75444272965699,3061,2914,3634,2424,398.8082245892128,125.86500705120545,135.7645019878171,91.92388155425118,0.6944353697048894,0.5999771219400595,0.7895798935975051,0.9037403740374037,0.09662739811763361,0.04840415303751328,0.06043388597932971,0.0495527867088609,0.17338692517135218,0.006965408353679693,0.015125465088703167,0.09589996723123309,0.2,0.2,0.2,0.2
