drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Selumetinib,414657.3333333333,451411.3333333333,372065,437252.3333333333,17293.27361529139,17212.428193992077,11136.455944329866,13777.143184758346,396550.25,421993.75,363103,430225.5,6717.855231892591,10953.008121820538,13540.675069335846,4180.984293999042,1.0456615103214115,1.0697109455610025,1.0246817018862417,1.01633290758761,0.0470697956402637,0.04934137159294815,0.048998147460587525,0.03351163113602006,0.20391661575157682,0.07569400930812298,0.38216988178494216,0.4732326623189342,0.11428571428571428,0.05714285714285714,0.22857142857142856,0.6285714285714286
Y-27632,211526,187818.33333333334,131827.66666666666,147413.66666666666,14903.668810061501,2408.582639921938,4943.065277065773,10768.60814280719,304899.5,305444,247533,286345.25,108262.79575643703,137742.29925722405,142031.81152356914,164858.68718263935,0.6937564672949611,0.6149026771956017,0.5325660282332726,0.5148109377287267,0.2511398184640045,0.2774071463445105,0.30623253158223895,0.29877044879709275,0.18263301044294628,0.1861805525557235,0.2017222643704854,0.1903903620448744,0.4,0.4,0.4,0.4
IWR-1,395124.3333333333,364754.3333333333,309829.3333333333,383942.6666666667,12656.97247896721,36993.35551600224,15800.924698679295,8206.665847549377,302668.5,294984.5,226113.25,277991.75,105705.08703463613,125739.79918731644,117215.65248826626,155221.15128717694,1.305468964670368,1.2365203369442574,1.3702396181264624,1.3811297157799347,0.457840667535274,0.541791709404349,0.7137524904635523,0.7717407658985934,0.17818137159151734,0.3577421433061018,0.24900362160153533,0.2656509454348633,0.6285714285714286,1,0.8571428571428572,1
Apoptozole,255373.33333333334,316344.6666666667,298087,360974,4250.102626211905,4507.646429494369,11176.78791066557,11785.871711502718,359451.8,358835.4,340827.6,394183.6,53525.19309353307,33420.100041741345,11580.212748477465,14935.930061432398,0.7104522312402758,0.8815871195168221,0.8745975971429545,0.9157509343361825,0.10645060721375593,0.08306192346956666,0.044254104931755946,0.045803547904855545,0.011846075259592954,0.045670246993714816,0.004886621278522021,0.01617963554336192,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.03571428571428571
Gefitinib,387244.3333333333,360181.3333333333,314056.6666666667,376734.6666666667,17948.07294205518,22330.349624072915,4867.529387002541,28121.79532557147,315000.75,351533.25,328489.75,383829,77624.2823235745,53802.28572824145,29115.53294921229,14833.125788810215,1.2293441629371782,1.0246010393990705,0.9560623022991331,0.9815169428747351,0.30825368725069685,0.1691929411898488,0.08602592374507459,0.08250288228000346,0.15863083461665026,0.7856322650307038,0.3976279051195941,0.7190182865401507,0.22857142857142856,0.8571428571428572,0.4,0.6285714285714286
Paclitaxel,261339.33333333334,247440.33333333334,239823.66666666666,300182.3333333333,9099.979688622021,4383.5846442533,20196.49599146677,23669.148048320905,348583,364246.25,332080.75,386637,81175.93355586781,48698.220408108,30242.44841691889,29120.877837043306,0.7497191008549853,0.6793215670259704,0.722184789894225,0.7763931887877604,0.17653105722756207,0.0916163634581572,0.08957901905375115,0.08465912758592448,0.11989203687217583,0.016660097811821373,0.004788856449497038,0.007838641758741377,0.4,0.05714285714285714,0.05714285714285714,0.05714285714285714
SGI-1027,413998.3333333333,369070.3333333333,271453,362703.6666666667,12990.289616992122,46790.33571511679,12803.58344370825,10225.461228391281,401572.5,387943.25,335243.75,406373.75,28527.5371819347,23306.231804319348,20430.875040405554,34621.73846371669,1.030942938904764,0.951351346706853,0.809718301981767,0.8925371450952889,0.08006369801088621,0.13346773157422917,0.06239983149533673,0.08009644561157298,0.480126018946584,0.5706375656022585,0.0040501598760082965,0.081279029080970025,1,0.8571428571428571,0.05714285714285714,0.22857142857142856
PFK-015,403986.6666666667,379994,334234.6666666667,412174.3333333333,5023.082154746558,52834.07835857459,8566.097438935267,14317.150845518578,414717,405746.5,337112.25,427701.25,5641.631737951943,18283.842858290667,22551.319316542584,10409.205745396715,0.9741261309921384,0.9365305677313298,0.9914640202682242,0.9636968171903479,0.017952910762779325,0.13688257225216705,0.07102553564946955,0.040873511689840436,0.0477537551159909,0.4920616768725548,0.8265727232482926,0.1964569989026036,0.05714285714285714,0.6285714285714286,0.6285714285714286,0.22857142857142856
Nedisertib,328921.6666666667,305309.3333333333,319423.3333333333,395266.6666666667,38354.76416735388,18680.825285124138,14267.606748622326,1943.2689812100982,404805,408749.75,350733.75,419055.75,13340.267188728518,15035.522258416346,9916.451192336905,24229.98421205979,0.8125434880168642,0.7469346056684641,0.9107288173246325,0.9432316980894945,0.09845985354893395,0.05332542714050602,0.04814394986582124,0.054734856632941455,0.0649214680220716,0.0017114586351209167,0.03925961273073793,0.14398066735882542,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.4
Lapatinib,398163.3333333333,394864.6666666667,284347.3333333333,347009.6666666667,5177.002060394928,14773.013820251213,17555.77262137253,3686.7107742991357,395297.25,414541.5,360464,417879.75,5787.061855265301,7611.4908526516665,16193.627079811366,23658.080823473403,1.0072504509791893,0.9525335018729528,0.7888369804844126,0.8304055572605915,0.019722064858898183,0.03969741243810034,0.06023172977982136,0.04783369122999941,0.523155958870818,0.13214338286775054,0.003555341495498168,0.008160580050058288,0.6285714285714286,0.11428571428571428,0.05714285714285714,0.05714285714285714
Dinaciclib,162248,161782.66666666666,109268.66666666667,135643,2835.7963608129553,14358.073733385456,13097.014710739748,2199.018644759521,353956.25,353654.75,303169.25,355417,78388.76286124604,120958.6939396393,106548.56700545843,130144.73296295936,0.4583843342220967,0.45745933475138295,0.3604213378060825,0.3816446596533086,0.10183153659618717,0.16164400045446886,0.1338338457066092,0.1398855359489077,0.016253677729427516,0.049028164004666426,0.0343836496029309,0.043146062656148496,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.05714285714285714
TAK-580,389620.3333333333,378051,305963.6666666667,362517.3333333333,1795.9792129457771,42966.993425186265,37093.995205873056,16948.98847522569,354294.25,342894,294540,345700,78683.39803870107,113559.1817012903,100111.6761155594,122988.88966352475,1.099708316839275,1.10253022800049,1.038784771734456,1.0486471892777938,0.24428119778418328,0.3860376040034895,0.3748626138109933,0.3762825309740265,0.43545447301820195,0.6005324302662193,0.8440663105940496,0.8038305730613396,0.6285714285714286,1,0.8571428571428571,0.4
KU-55933,331138.3333333333,350285.3333333333,342354.6666666667,395425,30541.525540374263,18251.37258765305,3949.532672777038,18505.96203929966,376105.6666666667,365681.3333333333,330209.3333333333,393487.3333333333,29031.073392717215,28988.03781447329,9595.521472714932,5580.590142030978,0.8804396282250466,0.9578977689135532,1.0367807088029009,1.0049243431808903,0.10589024090681341,0.09086809585503963,0.03241507669332543,0.049142723771193914,0.13843563731304703,0.48729144292432147,0.1473276085818241,0.8759318381584837,0.2,0.7,0.2,1
GSK2606414,392912,388345.3333333333,357886,395723.3333333333,7970.023149276293,6260.784003088857,11623.884763709591,11807.239996431568,343124.25,353722.5,341907.25,384137,55733.42391165885,36339.95972755061,9481.808138922308,9248.428659327306,1.1451012279079662,1.0978813429548115,1.0467341654790883,1.0301619821400525,0.18744272142151439,0.11417201159184776,0.04470393513880643,0.03949566445099968,0.17141425748112174,0.1517215365325697,0.12639175006011164,0.2370298776462694,0.11428571428571428,0.22857142857142856,0.11428571428571428,0.22857142857142856
Tipifarnib,378859.6666666667,382955.3333333333,331094.6666666667,393113.6666666667,15276.322408660186,11481.238449458897,10870.06100872177,18536.7372893218,349920,370026.5,352627.25,386163.25,56515.85894832234,41075.300433066426,6541.804714042346,11306.243684354235,1.0827036655997562,1.0349402903125406,0.9389367006284021,1.0179986486716865,0.18023549707475092,0.11900127118762227,0.035406947364527624,0.05650296003770075,0.3898910747180949,0.5847644402462423,0.053823939249745836,0.6047093562133325,0.6285714285714286,1,0.05714285714285714,0.4
Axitinib,381545,360665,325272.3333333333,381636.3333333333,16411.717186205715,28373.157015038,8900.089456479262,11883.017896701718,373342.5,382903.25,353401.75,388249.5,11566.928272738043,23435.095297082396,5850.944560496194,22422.413198999493,1.0219704426900231,0.9419220129366883,0.9204038557628346,0.9829667091221839,0.054174847418538986,0.0938841849737358,0.029435380144640835,0.06449396816510505,0.5070664158958231,0.3330850929812915,0.014392256941021614,0.6376275315252562,0.4,0.4,0.05714285714285714,0.6285714285714286
Laduviglusib,381339.3333333333,380648.3333333333,342310,406312,6085.564586242868,13394.729796951238,22663.057781332158,11988.27639821505,382713.75,386674.25,333442,386055.5,23276.10020851145,20795.18975428372,21990.383580101552,28457.245468714405,0.996408760681667,0.9844160383923505,1.0265953299224453,1.0524704349504153,0.06265159684373289,0.06326762826561436,0.09593379621425135,0.08356464828819592,0.9161205367630496,0.6616124378757902,0.6290323351312077,0.2661368080043984,1,0.8571428571428571,0.8571428571428572,0.4
