Well,comp,Avg_cbd,Avg_control,SD_cbd,SD_control,ratio,log2ratio,ratioSD,well_type,correction,significance,sign_values
A02,5000,0.9442222027478206,0.9425338172652848,0.02771670830346842,0.014169856543632769,1.001791326158922,0.002582025431069088,0.03303896249189713,cbd,0.9357134011751277,0,0
B02,5000,1.0203181290309042,0.9929314882740452,0.00143654465120105,0.002018589064290077,1.0275816016314112,0.03925296480179159,0.0025411018673952737,cbd,1.0224993978966206,2,0.03925296480179159
C02,5000,1.0320849233970066,1.0305105169951703,0.022220257769933853,0.014112788028735451,1.00152779265798,0.002202456870534645,0.025555063790633967,cbd,0.950417665076712,0,0
D02,5000,0.9999515434907068,1.0081468529291657,0.002140483467425948,0.03186401000216917,0.9918709170051491,-0.011775715720686999,0.031421399707074534,cbd,1.0547137164192981,0,-0
E02,5000,1.0034232013335616,1.025877324536334,0.004792511717309432,0.0211249920880066,0.9781122726219521,-0.03192802044768283,0.020676082431366496,cbd,1.019464437484685,0,-0
A01,5000,0.8586841691603799,0.9667943692725212,0.021592200419254175,0.011300290070508248,0.8881766345065804,-0.1710814764362884,0.024628680977187716,dmso,0.9374339964609558,2,-0.1710814764362884
B01,5000,0.7539926805267676,0.7892912979883187,0.027084462930805256,0.016056902679514883,0.9552780861115315,-0.06600732503353772,0.039435769197706354,dmso,1.0341496245069441,0,-0
C01,5000,0.7497501061913665,0.776397460682453,0.012372290733630036,0.034712510312786174,0.9656782049909547,-0.0503855780902837,0.046022150254472656,dmso,1.0577225054999,0,-0
D01,5000,0.7187836596895338,0.7690702439850341,0.012142839850875076,0.020942407290902357,0.9346137954383282,-0.09755776251711788,0.02995011679341308,dmso,0.9945140290251544,2,-0.09755776251711788
E12,5000,0.8117898425446297,1.001489044461474,0.05117802518318091,0.022354198075146058,0.8105828486432917,-0.3029684455808845,0.0542103651817519,dmso,0.9190035790067954,2,-0.3029684455808845
F12,5000,0.7858839717918569,0.9917691419560551,0.12361537747113506,0.03590576153132451,0.792406154361555,-0.3356880096720584,0.12790017515270077,dmso,1.0482065046669566,0,-0
G12,5000,0.8490216047089866,0.9987067485854076,0.019494339922732442,0.00222882703875419,0.8501210249270482,-0.23425985406862593,0.01961156836263372,dmso,0.8893441616523157,2,-0.23425985406862593
H12,5000,0.7994831272547851,0.9779495413899656,0.08235393672228847,0.024867763037888145,0.8175095886015499,-0.29069244275153105,0.0867387148896933,dmso,0.9909870183809365,2,-0.29069244275153105
A12,5000,0.19210604993788277,0.2058558980887353,0.002728156092293003,0.0023757356464172343,0.9332064406290386,-0.09973183060906748,0.017077075296140033,PC,0.9673605912213187,2,-0.09973183060906748
B12,5000,0.19629918340425087,0.20438228365762987,0.0018732973732378635,0.00491885686144845,0.9604510718408482,-0.05821597418815458,0.024866002251126423,PC,1.010183076343101,0,-0
C12,5000,0.1961224390975574,0.2048007181221541,0.004037278503799001,0.003723907055710819,0.9576257392836849,-0.06246616499747153,0.02630225175896879,PC,1.0102302428016225,0,-0
D12,5000,0.21558028478009744,0.22942045515364848,0.0010072576999175368,0.011538601063903618,0.9396733374786397,-0.08976878097544132,0.04746395353097061,PC,1.034601244540581,0,-0
E01,5000,0.20831291596951507,0.22792946188878746,4.482017075167557e-4,0.0034996535889311982,0.9139358915836698,-0.1298351245034474,0.014169777333288771,PC,0.9422754462502474,2,-0.1298351245034474
F01,5000,0.2005620990251118,0.21773364872935033,0.005331257731376252,0.008518554475923918,0.9211350666079945,-0.1185153797883096,0.04356927410413578,PC,1.008273614816266,0,-0
G01,5000,0.20246038871365224,0.2151285643209327,0.0015699513544151834,0.010944021790337407,0.9411134655815309,-0.08755942255698186,0.04842932972980421,PC,1.0379721250411393,0,-0
